  1.0000000E+02     2   1.5682977E+00   1.0697537E-01   0.0000000E+00   1.7597866E+02   2.2300570E+01   0.0000000E+00   2.3524911E-02   7.2620911E-02
  1.1000000E+02     1   7.5043550E-01   1.6179947E-01   0.0000000E+00   1.9919637E+02   2.0977251E+02   0.0000000E+00   1.2836283E-02   1.5548636E-01
  1.1000000E+02     2   1.5901285E+00   1.2473509E-01   0.0000000E+00   2.0844158E+02   1.6663398E+01   0.0000000E+00   2.3524911E-02   8.2255707E-02
  1.2000000E+02     1   7.5736237E-01   1.2462743E-01   0.0000000E+00   1.6666747E+01   1.9301637E+02   0.0000000E+00   1.2836283E-02   1.5548636E-01
  1.2000000E+02     2   1.5776608E+00   1.1640874E-01   0.0000000E+00   2.2154087E+02   1.0610417E+01   0.0000000E+00   2.3524911E-02   8.2255707E-02
  1.3000000E+02     1   7.6262434E-01   9.5950324E-02   0.0000000E+00   8.5527148E+01   1.6355069E+02   0.0000000E+00   1.2836283E-02   1.5548636E-01
  1.3000000E+02     2   1.5696341E+00   1.1128168E-01   0.0000000E+00   2.6889609E+02   5.7631202E+00   0.0000000E+00   2.3524911E-02   8.2255707E-02
  1.4000000E+02     1   7.4804497E-01   1.7222398E-01   0.0000000E+00   2.1220841E+02   1.4961865E+02   0.0000000E+00   1.4699847E-02   1.5548636E-01
  1.4000000E+02     2   1.5926288E+00   1.2322080E-01   0.0000000E+00   2.9629500E+02   3.5937738E+02   0.0000000E+00   2.5841894E-02   8.2255707E-02
  1.5000000E+02     1   7.5887790E-01   1.2880671E-01   0.0000000E+00   1.7826398E+01   1.3000921E+02   0.0000000E+00   1.4699847E-02   1.5548636E-01
  1.5000000E+02     2   1.5741313E+00   1.0773198E-01   0.0000000E+00   3.1218194E+02   3.5483204E+02   0.0000000E+00   2.5841894E-02   8.2255707E-02
  1.6000000E+02     1   7.5832444E-01   1.4382418E-01   0.0000000E+00   7.1087816E+01   1.0902619E+02   0.0000000E+00   1.4699847E-02   1.5548636E-01
  1.6000000E+02     2   1.5756326E+00   1.0550713E-01   0.0000000E+00   4.5910880E+00   3.4701064E+02   0.0000000E+00   2.5841894E-02   8.2255707E-02
  1.7000000E+02     1   7.4789605E-01   1.9546748E-01   0.0000000E+00   2.3274187E+02   9.8498895E+01   0.0000000E+00   1.4848769E-02   1.5548636E-01
  1.7000000E+02     2   1.5933311E+00   1.1428065E-01   0.0000000E+00   2.2387973E+01   3.3907763E+02   0.0000000E+00   2.6544227E-02   8.2255707E-02
  1.8000000E+02     1   7.6367866E-01   1.4355864E-01   0.0000000E+00   3.4379862E+02   7.8909940E+01   0.0000000E+00   1.5782604E-02   1.5548636E-01
  1.8000000E+02     2   1.5665738E+00   8.6496524E-02   0.0000000E+00   5.3095936E+01   3.3560791E+02   0.0000000E+00   2.6757352E-02   8.2255707E-02
  1.9000000E+02     1   7.5180098E-01   2.0196728E-01   0.0000000E+00   4.6849239E+01   7.3318474E+01   0.0000000E+00   1.5782604E-02   1.5548636E-01
  1.9000000E+02     2   1.5861737E+00   9.6544928E-02   0.0000000E+00   1.0241505E+02   3.2350562E+02   0.0000000E+00   2.6757352E-02   8.2255707E-02
  2.0000000E+02     1   7.5641449E-01   1.9907404E-01   0.0000000E+00   2.2608994E+02   6.2695914E+01   0.0000000E+00   1.5782604E-02   1.5548636E-01
  2.0000000E+02     2   1.5791024E+00   8.3521687E-02   0.0000000E+00   1.1611856E+02   3.1453838E+02   0.0000000E+00   2.6757352E-02   8.2255707E-02
  2.1000000E+02     1   7.6167484E-01   1.8726078E-01   0.0000000E+00   2.7749340E+02   4.9135445E+01   0.0000000E+00   1.5782604E-02   1.5548636E-01
  2.1000000E+02     2   1.5693656E+00   6.4639250E-02   0.0000000E+00   1.6867154E+02   3.0495848E+02   0.0000000E+00   2.6757352E-02   8.2255707E-02
  2.2000000E+02     1   7.4966190E-01   2.5068492E-01   0.0000000E+00   4.7533081E+01   4.6055722E+01   0.0000000E+00   1.5782604E-02   1.5807493E-01
  2.2000000E+02     2   1.5920750E+00   7.5138181E-02   0.0000000E+00   2.0720294E+02   2.8331918E+02   0.0000000E+00   2.6757352E-02   8.2255707E-02
  2.3000000E+02     1   7.6013429E-01   2.0772704E-01   0.0000000E+00   1.7310096E+02   3.5319392E+01   0.0000000E+00   1.5782604E-02   1.5807493E-01
  2.3000000E+02     2   1.5703385E+00   4.2290960E-02   0.0000000E+00   2.3072338E+02   2.8022734E+02   0.0000000E+00   2.6757352E-02   8.2444131E-02
  2.4000000E+02     1   7.5176295E-01   2.5362456E-01   0.0000000E+00   2.2916817E+02   2.7648614E+01   0.0000000E+00   1.5782604E-02   1.6101458E-01
  2.4000000E+02     2   1.5860363E+00   4.6922556E-02   0.0000000E+00   3.1050566E+02   2.4030487E+02   0.0000000E+00   2.6757352E-02   8.2444131E-02
  2.5000000E+02     1   7.5304027E-01   2.5202389E-01   0.0000000E+00   5.1768455E+01   1.8075941E+01   0.0000000E+00   1.5782604E-02   1.6101458E-01
  2.5000000E+02     2   1.5837816E+00   3.8772873E-02   0.0000000E+00   3.3960168E+02   2.1469210E+02   0.0000000E+00   2.6757352E-02   8.5962218E-02
  2.6000000E+02     1   7.5951854E-01   2.2296654E-01   0.0000000E+00   1.0137773E+02   8.9637597E+00   0.0000000E+00   1.5782604E-02   1.6101458E-01
  2.6000000E+02     2   1.5719993E+00   2.5226978E-02   0.0000000E+00   7.3636391E+01   1.6283139E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  2.7000000E+02     1   7.4867401E-01   2.6875515E-01   0.0000000E+00   2.4234620E+02   1.7704865E-01   0.0000000E+00   1.5782604E-02   1.7614516E-01
  2.7000000E+02     2   1.5930258E+00   5.5304968E-02   0.0000000E+00   1.0509554E+02   1.4676538E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  2.8000000E+02     1   7.6200839E-01   1.9947037E-01   0.0000000E+00   3.5741757E+02   3.5508756E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  2.8000000E+02     2   1.5674673E+00   4.1007407E-02   0.0000000E+00   1.6372713E+02   1.0996713E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  2.9000000E+02     1   7.5300670E-01   2.3254741E-01   0.0000000E+00   5.9657227E+01   3.4352992E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  2.9000000E+02     2   1.5843515E+00   6.8419570E-02   0.0000000E+00   2.1117968E+02   1.0172563E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.0000000E+02     1   7.5447542E-01   2.1496218E-01   0.0000000E+00   2.3668555E+02   3.3580037E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.0000000E+02     2   1.5815457E+00   7.6293357E-02   0.0000000E+00   2.3124433E+02   8.6192329E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.1000000E+02     1   7.6158963E-01   1.6896556E-01   0.0000000E+00   2.8505745E+02   3.2815271E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.1000000E+02     2   1.5686175E+00   7.4953513E-02   0.0000000E+00   2.9128338E+02   6.8278100E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.2000000E+02     1   7.4878801E-01   2.1779716E-01   0.0000000E+00   6.1665744E+01   3.1381707E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.2000000E+02     2   1.5932992E+00   1.0324234E-01   0.0000000E+00   3.1143839E+02   6.6378850E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.3000000E+02     1   7.5929408E-01   1.5531705E-01   0.0000000E+00   1.9065828E+02   3.0816493E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.3000000E+02     2   1.5722279E+00   9.1338972E-02   0.0000000E+00   3.4108814E+02   5.4688859E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.4000000E+02     1   7.5316181E-01   1.6967716E-01   0.0000000E+00   2.4372242E+02   2.9032574E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.4000000E+02     2   1.5828783E+00   1.0638964E-01   0.0000000E+00   3.1522813E+01   4.7970898E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.5000000E+02     1   7.5099504E-01   1.7159817E-01   0.0000000E+00   7.0470862E+01   2.7329846E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.5000000E+02     2   1.5873711E+00   1.1447293E-01   0.0000000E+00   4.2110297E+01   4.1817315E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.6000000E+02     1   7.6081163E-01   1.0798826E-01   0.0000000E+00   1.5144421E+02   2.6138093E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.6000000E+02     2   1.5691235E+00   1.0317838E-01   0.0000000E+00   8.2678378E+01   3.5060279E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.7000000E+02     1   7.4981720E-01   1.6525623E-01   0.0000000E+00   2.4664700E+02   2.3883864E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.7000000E+02     2   1.5900802E+00   1.2232854E-01   0.0000000E+00   1.2111934E+02   2.9372312E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.8000000E+02     1   7.5586742E-01   1.2860237E-01   0.0000000E+00   7.1652007E+01   2.2196139E+02   0.0000000E+00   1.5782604E-02   1.7614516E-01
  3.8000000E+02     2   1.5795024E+00   1.1762970E-01   0.0000000E+00   1.3264537E+02   2.2725098E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  3.9000000E+02     1   7.6162103E-01   8.6904956E-02   0.0000000E+00   1.4753355E+02   1.9390198E+02   0.0000000E+00   1.5782604E-02   1.8185019E-01
  3.9000000E+02     2   1.5692398E+00   1.1062516E-01   0.0000000E+00   1.7748615E+02   1.7920449E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.0000000E+02     1   7.5068259E-01   1.5959316E-01   0.0000000E+00   2.5807260E+02   1.7862987E+02   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.0000000E+02     2   1.5893796E+00   1.2408007E-01   0.0000000E+00   2.0919251E+02   1.2341310E+01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.1000000E+02     1   7.5719618E-01   1.2990978E-01   0.0000000E+00   7.7705489E+01   1.5999516E+02   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.1000000E+02     2   1.5773247E+00   1.1350265E-01   0.0000000E+00   2.2221757E+02   6.2727590E+00   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.2000000E+02     1   7.6137097E-01   1.1617574E-01   0.0000000E+00   1.3909512E+02   1.3345706E+02   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.2000000E+02     2   1.5713762E+00   1.0833930E-01   0.0000000E+00   2.7186032E+02   4.6822493E-01   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.3000000E+02     1   7.4812590E-01   1.8586756E-01   0.0000000E+00   2.7462870E+02   1.2366582E+02   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.3000000E+02     2   1.5930654E+00   1.1855591E-01   0.0000000E+00   2.9584594E+02   3.5372970E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.4000000E+02     1   7.6005860E-01   1.3883551E-01   0.0000000E+00   5.9965832E+01   1.0517061E+02   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.4000000E+02     2   1.5713827E+00   9.7650788E-02   0.0000000E+00   3.1663987E+02   3.4986173E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.5000000E+02     1   7.5570351E-01   1.7454093E-01   0.0000000E+00   1.1043326E+02   9.1874982E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.5000000E+02     2   1.5799031E+00   9.9638067E-02   0.0000000E+00   1.0063964E+01   3.3958929E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.6000000E+02     1   7.5389627E-01   2.0321910E-01   0.0000000E+00   2.8964145E+02   7.9897174E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.6000000E+02     2   1.5856993E+00   9.8309280E-02   0.0000000E+00   2.5359462E+01   3.2945264E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.7000000E+02     1   7.6251377E-01   1.6874487E-01   0.0000000E+00   5.9543519E+00   6.4497113E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.7000000E+02     2   1.5676258E+00   7.3230375E-02   0.0000000E+00   6.5530734E+01   3.2547563E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.8000000E+02     1   7.4943210E-01   2.3351289E-01   0.0000000E+00   9.6018398E+01   6.1882209E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.8000000E+02     2   1.5909710E+00   8.5728706E-02   0.0000000E+00   1.1152670E+02   3.0792313E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  4.9000000E+02     1   7.5969729E-01   2.0329556E-01   0.0000000E+00   2.5735588E+02   5.1851061E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  4.9000000E+02     2   1.5727510E+00   6.0833347E-02   0.0000000E+00   1.2696876E+02   3.0226068E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  5.0000000E+02     1   7.5860930E-01   2.1893614E-01   0.0000000E+00   3.0091316E+02   4.1100052E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  5.0000000E+02     2   1.5746579E+00   5.0166075E-02   0.0000000E+00   1.9365391E+02   2.8002712E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  5.1000000E+02     1   7.4948616E-01   2.6272560E-01   0.0000000E+00   1.0773533E+02   3.4504007E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  5.1000000E+02     2   1.5906468E+00   5.3236502E-02   0.0000000E+00   2.2949173E+02   2.5136784E+02   0.0000000E+00   2.6757352E-02   9.9508113E-02
  5.2000000E+02     1   7.6076179E-01   2.1421263E-01   0.0000000E+00   1.8909143E+02   2.5336573E+01   0.0000000E+00   1.5782604E-02   1.8185019E-01
  5.2000000E+02     2   1.5691749E+00   2.1491520E-02   0.0000000E+00   2.8344222E+02   2.3032006E+02   0.0000000E+00   2.6757352E-02   1.0324357E-01
  5.3000000E+02     1   7.4802125E-01   2.7253420E-01   0.0000000E+00   2.8361389E+02   1.7643843E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  5.3000000E+02     2   1.5930101E+00   4.6804881E-02   0.0000000E+00   3.5469003E+02   1.8769789E+02   0.0000000E+00   2.6757352E-02   1.0324357E-01
  5.4000000E+02     1   7.5717759E-01   2.3014479E-01   0.0000000E+00   8.4075772E+01   9.5696833E+00   0.0000000E+00   1.5782604E-02   1.8562925E-01
  5.4000000E+02     2   1.5757645E+00   3.4126834E-02   0.0000000E+00   3.6465134E+01   1.5541504E+02   0.0000000E+00   2.6757352E-02   1.0324357E-01
  5.5000000E+02     1   7.5572449E-01   2.3041642E-01   0.0000000E+00   1.2640897E+02   3.5986101E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  5.5000000E+02     2   1.5786800E+00   4.9247443E-02   0.0000000E+00   1.1282290E+02   1.2353925E+02   0.0000000E+00   2.6757352E-02   1.0324357E-01
  5.6000000E+02     1   7.5285344E-01   2.3914993E-01   0.0000000E+00   3.0021968E+02   3.4967331E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  5.6000000E+02     2   1.5862090E+00   6.9700736E-02   0.0000000E+00   1.3140758E+02   1.1115174E+02   0.0000000E+00   2.6757352E-02   1.0324357E-01
  5.7000000E+02     1   7.6260815E-01   1.7786565E-01   0.0000000E+00   1.4201188E+01   3.4472127E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  5.7000000E+02     2   1.5664301E+00   6.0780692E-02   0.0000000E+00   1.8956232E+02   8.6826828E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  5.8000000E+02     1   7.5049078E-01   2.2467915E-01   0.0000000E+00   1.0978716E+02   3.3217203E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  5.8000000E+02     2   1.5899864E+00   9.1297775E-02   0.0000000E+00   2.2103459E+02   8.5088801E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  5.9000000E+02     1   7.5711744E-01   1.8047817E-01   0.0000000E+00   2.6853391E+02   3.2656648E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  5.9000000E+02     2   1.5761580E+00   8.6527584E-02   0.0000000E+00   2.4435852E+02   7.1012576E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.0000000E+02     1   7.5910907E-01   1.5673129E-01   0.0000000E+00   3.1257400E+02   3.1321658E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.0000000E+02     2   1.5726731E+00   9.1773664E-02   0.0000000E+00   3.0063931E+02   5.9799172E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.1000000E+02     1   7.4811193E-01   1.9440249E-01   0.0000000E+00   1.2049156E+02   2.9655442E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.1000000E+02     2   1.5924405E+00   1.1274543E-01   0.0000000E+00   3.1485372E+02   5.5381271E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.2000000E+02     1   7.6072599E-01   1.2585352E-01   0.0000000E+00   2.2228667E+02   2.8994430E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.2000000E+02     2   1.5698755E+00   9.9272952E-02   0.0000000E+00   3.4908732E+02   4.7325289E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.3000000E+02     1   7.5115772E-01   1.6421151E-01   0.0000000E+00   2.9486299E+02   2.6733382E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.3000000E+02     2   1.5872536E+00   1.1755716E-01   0.0000000E+00   3.3948372E+01   4.1859124E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.4000000E+02     1   7.5185884E-01   1.5097887E-01   0.0000000E+00   1.2679820E+02   2.4881428E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.4000000E+02     2   1.5854908E+00   1.1920976E-01   0.0000000E+00   4.3116340E+01   3.6054759E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.5000000E+02     1   7.6056625E-01   9.3036674E-02   0.0000000E+00   2.0540885E+02   2.2907944E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.5000000E+02     2   1.5698443E+00   1.0904221E-01   0.0000000E+00   8.5373414E+01   3.0582620E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.6000000E+02     1   7.5106439E-01   1.5972329E-01   0.0000000E+00   3.0664517E+02   2.0788492E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.6000000E+02     2   1.5892102E+00   1.2419143E-01   0.0000000E+00   1.2198866E+02   2.4546838E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.7000000E+02     1   7.5645029E-01   1.2791415E-01   0.0000000E+00   1.3354333E+02   1.8964868E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.7000000E+02     2   1.5789043E+00   1.1720558E-01   0.0000000E+00   1.3296292E+02   1.8297632E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.8000000E+02     1   7.6146779E-01   9.6585470E-02   0.0000000E+00   2.0680996E+02   1.5970648E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.8000000E+02     2   1.5697423E+00   1.0942280E-01   0.0000000E+00   1.7954227E+02   1.3073076E+01   0.0000000E+00   2.6901003E-02   1.0324357E-01
  6.9000000E+02     1   7.4993805E-01   1.6793298E-01   0.0000000E+00   3.1903283E+02   1.4997342E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  6.9000000E+02     2   1.5900603E+00   1.2139630E-01   0.0000000E+00   2.0916320E+02   7.4750455E+00   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.0000000E+02     1   7.5786381E-01   1.3680793E-01   0.0000000E+00   1.2957808E+02   1.3159968E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.0000000E+02     2   1.5750337E+00   1.0564287E-01   0.0000000E+00   2.2435227E+02   1.8128951E+00   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.1000000E+02     1   7.5882864E-01   1.4527971E-01   0.0000000E+00   1.8096328E+02   1.1144283E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.1000000E+02     2   1.5747026E+00   1.0303180E-01   0.0000000E+00   2.7692852E+02   3.5413569E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.2000000E+02     1   7.4888104E-01   2.0264166E-01   0.0000000E+00   3.3649017E+02   1.0262864E+02   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.2000000E+02     2   1.5927863E+00   1.1070009E-01   0.0000000E+00   2.9633726E+02   3.4587061E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.3000000E+02     1   7.6122333E-01   1.5445103E-01   0.0000000E+00   8.9446494E+01   8.6068745E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.3000000E+02     2   1.5690050E+00   8.4385743E-02   0.0000000E+00   3.2526547E+02   3.4275855E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.4000000E+02     1   7.5192339E-01   2.0889560E-01   0.0000000E+00   1.5082898E+02   7.9133956E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.4000000E+02     2   1.5860621E+00   9.1947419E-02   0.0000000E+00   1.7758446E+01   3.2835263E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.5000000E+02     1   7.5641775E-01   2.0508366E-01   0.0000000E+00   3.3340662E+02   6.6860885E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.5000000E+02     2   1.5788641E+00   7.8126313E-02   0.0000000E+00   3.0887711E+01   3.1947490E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.6000000E+02     1   7.6019591E-01   1.9838092E-01   0.0000000E+00   2.4335194E+01   5.4517777E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.6000000E+02     2   1.5710381E+00   5.8266102E-02   0.0000000E+00   8.4386237E+01   3.0872808E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.7000000E+02     1   7.4940110E-01   2.5680385E-01   0.0000000E+00   1.5471467E+02   5.0923619E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.7000000E+02     2   1.5922458E+00   6.8746426E-02   0.0000000E+00   1.2634767E+02   2.8371771E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.8000000E+02     1   7.6221909E-01   2.0593860E-01   0.0000000E+00   2.7858231E+02   4.1968278E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.8000000E+02     2   1.5679341E+00   3.5633006E-02   0.0000000E+00   1.4970824E+02   2.8076303E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  7.9000000E+02     1   7.5388744E-01   2.4773724E-01   0.0000000E+00   3.3656000E+02   3.3501621E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  7.9000000E+02     2   1.5825677E+00   4.1232107E-02   0.0000000E+00   2.3373707E+02   2.3628475E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  8.0000000E+02     1   7.5288668E-01   2.5149089E-01   0.0000000E+00   1.5687016E+02   2.4701011E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  8.0000000E+02     2   1.5834759E+00   3.6521887E-02   0.0000000E+00   2.7117064E+02   2.0274934E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  8.1000000E+02     1   7.5893363E-01   2.2131037E-01   0.0000000E+00   2.0584962E+02   1.5772761E+01   0.0000000E+00   1.5782604E-02   1.8562925E-01
  8.1000000E+02     2   1.5725355E+00   3.1275552E-02   0.0000000E+00   3.3277963E+00   1.5289633E+02   0.0000000E+00   2.6901003E-02   1.0324357E-01
  8.2000000E+02     1   7.4849948E-01   2.6719431E-01   0.0000000E+00   3.4808129E+02   6.3597691E+00   0.0000000E+00   1.5782604E-02   1.8562925E-01
  8.2000000E+02     2   1.5935276E+00   5.9655953E-02   0.0000000E+00   2.8074831E+01   1.4335407E+02   0.0000000E+00   2.7097497E-02   1.0324357E-01
